pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FC,2026-08-18,92.6,-1.23,5.93,"Crow-Armstrong, Pete",691718,607200,walk,ball,,,,,11.0,Pete Crow-Armstrong walks. Ian Happ to 2nd.,R,L,R,CHC,CWS,B,,,3,2,2026,0.25,0.38,-0.277693541979823,4.604579959833319,699393.0,,664023.0,2,2,Bot,,,,,,,1.8680286857571775,-134.88777568758115,1.7251848858107883,2.6610487886032637,28.456822087382857,-28.12513991158242,3.202452428,1.616190945,,,,93.4,2113.0,6.6,824639,691011,808959,805367,678246,695657,803011,671976,695731,53.89,,0.698334,0.7,1.0,0.0,0.0,,20,9,Cutter,2,1,2,1,1,2,2,1,Standard,Standard,186.0,0.018,0.175,,,,,-0.175,,1,1,0.659,0.659,33,24,33,24,1,1,5.0,1.0,5.0,1,2.27,-0.25,0.25,35.7,,,,,
CH,2026-08-18,89.2,-1.61,5.91,"Crow-Armstrong, Pete",691718,607200,,ball,,,,,13.0,,R,L,R,CHC,CWS,B,,,2,2,2026,-0.86,0.11,-1.3702044187441995,1.3001962105233995,699393.0,,664023.0,2,2,Bot,,,,,,,2.4393764024815012,-129.90828147967412,-5.330813919071485,-10.275277345161882,26.679294539871915,-29.999404548548465,3.202452428,1.616190945,,,,89.5,1863.0,6.4,824639,691011,808959,805367,678246,695657,803011,671976,695731,54.1,,,,,,,,20,8,Changeup,2,1,2,1,1,2,2,1,Infield shade,Standard,229.0,0.01,0.039,,,,,-0.039,,1,1,0.649,0.649,33,24,33,24,1,1,5.0,1.0,5.0,1,2.74,0.86,-0.86,28.9,,,,,
FC,2026-08-18,93.1,-1.13,6.01,"Crow-Armstrong, Pete",691718,607200,,foul,,,,,11.0,,R,L,R,CHC,CWS,S,,,2,2,2026,0.21,0.39,-0.1864005649962304,3.7720726232730497,699393.0,,664023.0,2,2,Bot,,,,,,,1.9408266319950256,-135.6893390131062,-0.6922392546215164,2.1557845171642147,29.299421243014216,-27.43160752492872,3.202452428,1.616190945,118.0,79.2,15.0,94.0,2057.0,6.7,824639,691011,808959,805367,678246,695657,803011,671976,695731,53.81,,,,,,,,20,7,Cutter,2,1,2,1,1,2,2,1,Infield shade,Standard,187.0,0.0,0.0,75.1,6.8,,,0.0,88.0,1,1,0.649,0.649,33,24,33,24,1,1,5.0,1.0,5.0,1,2.23,-0.21,0.21,41.9,14.155624287685429,1.898390209648397,19.28208633639269,39.18089661981242,33.59971634456932
SI,2026-08-18,94.5,-1.02,6.06,"Crow-Armstrong, Pete",691718,607200,,foul,,,,,12.0,,R,L,R,CHC,CWS,S,,,2,2,2026,-0.53,0.69,1.1659364953781035,3.254861468181896,699393.0,,664023.0,2,2,Bot,,,,,,,6.884608641380949,-137.4920835692821,-3.013935265803964,-8.254905785493872,29.922848484401623,-22.99512805664506,3.202452428,1.616190945,223.0,68.2,34.0,95.2,2091.0,6.7,824639,691011,808959,805367,678246,695657,803011,671976,695731,53.83,,,,,,,,20,6,Sinker,2,1,2,1,1,2,2,1,Infield shade,Standard,202.0,0.0,0.0,75.1,6.5,,,0.0,88.0,1,1,0.649,0.649,33,24,33,24,1,1,5.0,1.0,5.0,1,1.86,0.53,-0.53,38.6,15.565214385923635,-12.982883892684034,21.579131276895303,22.439523426610776,38.08712269620689
FC,2026-08-18,94.5,-1.06,6.19,"Crow-Armstrong, Pete",691718,607200,,ball,,,,,11.0,,R,L,R,CHC,CWS,B,,,1,2,2026,-0.3,0.72,-1.033499194054595,4.784625170454171,699393.0,,664023.0,2,2,Bot,,,,,,,0.76403363705316,-137.71166615877115,0.5052169900638698,-3.9959883212214353,29.950972418974857,-23.2992091076338,3.202452428,1.616190945,,,,95.3,1986.0,6.6,824639,691011,808959,805367,678246,695657,803011,671976,695731,53.9,,,,,,,,20,5,Cutter,2,1,2,1,1,2,2,1,Infield shade,Standard,203.0,0.006,0.038,,,,,-0.038,,1,1,0.643,0.643,33,24,33,24,1,1,5.0,1.0,5.0,1,1.82,0.3,-0.3,42.2,,,,,
ST,2026-08-18,82.1,-1.66,5.74,"Crow-Armstrong, Pete",691718,607200,,blocked_ball,,,,,14.0,,R,L,R,CHC,CWS,B,,,0,2,2026,1.37,0.09,0.5430642105372151,-0.0278651973239969,699393.0,,664023.0,2,2,Bot,,,,,,,2.2295805413811616,-119.54435974952372,-6.455083396420569,12.75639331783332,22.86540680327329,-30.310848486687256,3.202452428,1.616190945,,,,82.8,2606.0,6.7,824639,691011,808959,805367,678246,695657,803011,671976,695731,53.82,,,,,,,,20,4,Sweeper,2,1,2,1,1,2,2,1,Infield shade,Standard,59.0,0.005,-0.013,,,,,0.013,,1,1,0.638,0.638,33,24,33,24,1,1,5.0,1.0,5.0,1,3.29,-1.37,1.37,27.8,,,,,
ST,2026-08-18,83.2,-1.65,5.81,"Crow-Armstrong, Pete",691718,607200,,foul,,,,,9.0,,R,L,R,CHC,CWS,S,,,0,2,2026,1.45,0.4,0.4575700994910823,1.8036598690901375,699393.0,,664023.0,2,2,Bot,,,,,,,1.8874880162826264,-121.20697751961944,-3.3287056312599956,13.924290281569656,23.333688961849372,-27.829335384263864,3.202452428,1.616190945,2.0,99.9,-38.0,83.9,2496.0,6.7,824639,691011,808959,805367,678246,695657,803011,671976,695731,53.82,,,,,,,,20,3,Sweeper,2,1,2,1,1,2,2,1,Infield shade,Standard,66.0,0.0,0.0,73.7,8.2,,,0.0,99.9,1,1,0.638,0.638,33,24,33,24,1,1,5.0,1.0,5.0,1,2.88,-1.45,1.45,28.5,24.083356077022355,-13.73687123522264,31.90419769881587,31.380745041957898,43.930143370394354
SI,2026-08-18,93.8,-1.27,5.85,"Crow-Armstrong, Pete",691718,607200,,called_strike,,,,,3.0,,R,L,R,CHC,CWS,S,,,0,1,2026,-0.7,0.41,0.7218481144418087,3.111548123776079,699393.0,,664023.0,2,2,Bot,,,,,,,6.699410306366434,-136.4725503015447,-2.0675414424623635,-10.266294943440696,30.37692539132261,-26.827024915080308,3.202452428,1.616190945,,,,94.3,2079.0,6.6,824639,691011,808959,805367,678246,695657,803011,671976,695731,53.89,,,,,,,,20,2,Sinker,2,1,2,1,1,2,2,1,Infield shade,Standard,210.0,-0.011,-0.047,,,,,0.047,,1,1,0.649,0.649,33,24,33,24,1,1,5.0,1.0,5.0,1,2.19,0.7,-0.7,32.3,,,,,
FC,2026-08-18,92.5,-1.39,5.9,"Crow-Armstrong, Pete",691718,607200,,swinging_strike,,,,,12.0,,R,L,R,CHC,CWS,S,,,0,0,2026,0.28,0.41,0.0756278258268189,3.3382244679320356,699393.0,,664023.0,2,2,Bot,,,,,,,3.083147611552572,-134.74577610072097,-1.476362529352262,2.7622439722035685,27.798085400560545,-27.101026126519727,3.202452428,1.616190945,,,,93.2,2015.0,6.5,824639,691011,808959,805367,678246,695657,803011,671976,695731,53.98,,,,,,,,20,1,Cutter,2,1,2,1,1,2,2,1,Infield shade,Standard,202.0,-0.007,-0.028,72.7,6.0,0.6017547,,0.028,,1,1,0.656,0.656,33,24,33,24,1,1,5.0,1.0,5.0,1,2.24,-0.28,0.28,33.0,-1.4468408594234756,22.38934783514219,29.657296350694036,35.04577572828748,20.351055573391086
FF,2026-08-18,97.8,-0.44,6.01,"Crow-Armstrong, Pete",691718,691799,strikeout,swinging_strike,,,,,11.0,Pete Crow-Armstrong strikes out swinging.,R,L,R,CHC,CWS,S,2.0,,2,2,2026,-0.06,1.2,-0.0549583467146385,3.801892482968077,,682634.0,624424.0,0,7,Bot,,,,,,,1.2012087573179726,-142.56246367667796,-3.2091495278352866,-1.1270913052612477,29.62210772134186,-15.255336363762645,3.202452428,1.616190945,,,,99.6,2176.0,7.0,824639,691011,808959,805367,678246,695657,803011,671976,695731,53.53,,0.0,0.0,1.0,0.0,0.0,,58,6,4-Seam Fastball,2,3,2,3,3,2,2,3,Standard,Standard,188.0,-0.087,-0.247,71.4,6.0,2.932357488,,0.247,,-1,-1,0.534,0.534,24,24,24,24,1,3,3.0,1.0,1.0,1,1.16,0.06,-0.06,63.4,8.112205757220336,18.505107010379465,22.22214792658796,37.29573208911859,26.158040943502822
FF,2026-08-18,97.6,-0.36,5.94,"Crow-Armstrong, Pete",691718,691799,,foul,,,,,12.0,,R,L,R,CHC,CWS,S,,,2,2,2026,0.01,1.25,0.9149400350441744,2.6160838005211344,,682634.0,624424.0,0,7,Bot,,,,,,,3.401549167350208,-142.03994988838397,-6.248373867828378,-0.5768999015060295,30.12790195478699,-14.07133000320697,3.202452428,1.616190945,8.0,83.5,-19.0,99.2,2163.0,7.0,824639,691011,808959,805367,678246,695657,803011,671976,695731,53.47,,,,,,,,58,5,4-Seam Fastball,2,3,2,3,3,2,2,3,Standard,Standard,195.0,0.0,0.0,76.4,7.4,,,0.0,88.0,-1,-1,0.534,0.534,24,24,24,24,1,3,3.0,1.0,1.0,1,1.13,-0.01,0.01,67.4,24.84247763068151,-22.96223550966468,25.747915147508653,25.76500863199154,40.39511116802052
CU,2026-08-18,85.5,-0.3,5.95,"Crow-Armstrong, Pete",691718,691799,,blocked_ball,,,,,14.0,,R,L,R,CHC,CWS,B,,,1,2,2026,-0.14,-1.36,0.4528481895035102,-0.4347133991183276,,682634.0,624424.0,0,7,Bot,,,,,,,2.070517362554268,-124.45104743253157,-5.653407995112055,-1.898471696536001,27.98198703960297,-45.09464620170799,3.202452428,1.616190945,,,,86.3,2616.0,7.0,824639,691011,808959,805367,678246,695657,803011,671976,695731,53.47,,,,,,,,58,4,Curveball,2,3,2,3,3,2,2,3,Standard,Standard,9.0,0.016,0.036,,,,,-0.036,,-1,-1,0.518,0.518,24,24,24,24,1,3,3.0,1.0,1.0,1,4.5,0.14,-0.14,62.6,,,,,
FF,2026-08-18,90.9,3.5,4.94,"Crow-Armstrong, Pete",691718,663542,home_run,hit_into_play,,,,,5.0,Pete Crow-Armstrong homers (31) on a fly ball to right center field.,R,L,L,CHC,CWS,X,,fly_ball,2,1,2026,1.04,1.1,0.1936944140576271,2.1956197566507436,,,,0,1,Bot,188.4,59.06,,,,,-10.620380692659388,-132.0485495708558,-3.2214397198366194,14.370996756936467,27.32460861732995,-18.78859081111458,3.202452428,1.616190945,379.0,95.8,39.0,92.5,2270.0,7.3,824639,691011,808959,805367,678246,695657,803011,671976,695731,53.2,0.086,0.175,2.0,1.0,0.0,3.0,3.0,5,4,4-Seam Fastball,0,0,0,0,0,1,1,0,Infield shade,Standard,121.0,0.094,1.063,82.9,8.0,,0.332,-1.063,95.8,0,0,0.551,0.551,29,24,29,24,1,0,3.0,1.0,3.0,1,1.66,1.04,1.04,11.7,18.208424098772703,-17.853445352124478,36.259638248167605,30.268077374044097,41.15396736625613
FF,2026-08-18,98.4,-0.44,5.96,"Crow-Armstrong, Pete",691718,691799,,called_strike,,,,,6.0,,R,L,R,CHC,CWS,S,,,1,1,2026,-0.18,1.52,0.6638318102339327,2.675151462271317,,682634.0,624424.0,0,7,Bot,,,,,,,3.4161341921336157,-143.1074098615299,-6.912873355308077,-3.2765770953323834,32.835580481461896,-9.890312750064224,3.202452428,1.616190945,,,,99.6,2313.0,7.0,824639,691011,808959,805367,678246,695657,803011,671976,695731,53.52,,,,,,,,58,3,4-Seam Fastball,2,3,2,3,3,2,2,3,Standard,Standard,194.0,-0.026,-0.069,,,,,0.069,,-1,-1,0.544,0.544,24,24,24,24,1,3,3.0,1.0,1.0,1,0.84,0.18,-0.18,59.7,,,,,
FF,2026-08-18,89.4,3.63,4.88,"Crow-Armstrong, Pete",691718,663542,,called_strike,,,,,9.0,,R,L,L,CHC,CWS,S,,,2,0,2026,0.87,0.93,0.7561998157358465,2.0750228994528817,,,,0,1,Bot,,,,,,,-9.025680232898765,-129.86480490826244,-2.738343497407908,11.684168678537423,26.397647812404557,-21.20771887998093,3.202452428,1.616190945,,,,91.1,2092.0,7.3,824639,691011,808959,805367,678246,695657,803011,671976,695731,53.17,,,,,,,,5,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,113.0,-0.007,-0.075,,,,,0.075,,0,0,0.558,0.558,29,24,29,24,1,0,3.0,1.0,3.0,1,1.92,0.87,0.87,10.6,,,,,
FF,2026-08-18,97.7,-0.42,6.04,"Crow-Armstrong, Pete",691718,691799,,ball,,,,,7.0,,R,L,R,CHC,CWS,B,,,0,1,2026,-0.34,1.25,-0.8093630193833601,1.715094105779987,,682634.0,624424.0,0,7,Bot,,,,,,,-0.2568701307169393,-142.15362647944218,-8.964442733821864,-4.510595419113082,31.02262277845009,-13.359519387826332,3.202452428,1.616190945,,,,99.2,2132.0,7.0,824639,691011,808959,805367,678246,695657,803011,671976,695731,53.48,,,,,,,,58,2,4-Seam Fastball,2,3,2,3,3,2,2,3,Standard,Standard,188.0,0.01,0.05,,,,,-0.05,,-1,-1,0.534,0.534,24,24,24,24,1,3,3.0,1.0,1.0,1,1.13,0.34,-0.34,62.5,,,,,
FF,2026-08-18,88.9,3.52,4.89,"Crow-Armstrong, Pete",691718,663542,,ball,,,,,11.0,,R,L,L,CHC,CWS,B,,,1,0,2026,1.15,1.06,-1.2087326998071366,3.0400515799598,,,,0,1,Bot,,,,,,,-14.157354173472298,-128.70098609418872,-0.5448627556857965,15.623131127632703,25.47982579320914,-20.419874146795102,3.202452428,1.616190945,,,,90.7,2192.0,7.5,824639,691011,808959,805367,678246,695657,803011,671976,695731,52.97,,,,,,,,5,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,115.0,0.007,0.082,,,,,-0.082,,0,0,0.551,0.551,29,24,29,24,1,0,3.0,1.0,3.0,1,1.84,1.15,1.15,11.6,,,,,
FF,2026-08-18,91.0,3.39,5.05,"Crow-Armstrong, Pete",691718,663542,,ball,,,,,11.0,,R,L,L,CHC,CWS,B,,,0,0,2026,1.02,1.1,-1.5389903652888142,2.6702570976565294,,,,0,1,Bot,,,,,,,-14.70569196694868,-131.79488674469033,-2.2752460186915964,14.916274581476134,27.3481360153709,-19.064292907340757,3.202452428,1.616190945,,,,92.8,2225.0,7.5,824639,691011,808959,805367,678246,695657,803011,671976,695731,52.96,,,,,,,,5,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,114.0,0.003,0.043,,,,,-0.043,,0,0,0.548,0.548,29,24,29,24,1,0,3.0,1.0,3.0,1,1.68,1.02,1.02,13.1,,,,,
FF,2026-08-18,97.7,-0.4,5.96,"Crow-Armstrong, Pete",691718,691799,,called_strike,,,,,5.0,,R,L,R,CHC,CWS,S,,,0,0,2026,-0.33,1.35,0.0283432184083828,2.6408800922137647,,682634.0,624424.0,0,7,Bot,,,,,,,1.948252009330316,-142.1839994847974,-6.4921056207361065,-4.966927589960017,32.23396512478151,-12.536858249744716,3.202452428,1.616190945,,,,99.2,2195.0,7.1,824639,691011,808959,805367,678246,695657,803011,671976,695731,53.43,,,,,,,,58,1,4-Seam Fastball,2,3,2,3,3,2,2,3,Standard,Standard,194.0,-0.015,-0.059,,,,,0.059,,-1,-1,0.549,0.549,24,24,24,24,1,3,3.0,1.0,1.0,1,1.03,0.33,-0.33,58.8,,,,,
,2026-08-18,,,,"Crow-Armstrong, Pete",691718,670950,intent_walk,automatic_ball,,,,,,Trevor Richards intentionally walks Pete Crow-Armstrong.,R,L,R,CHC,CWS,B,,,3,0,2026,,,,,,608348.0,,1,9,Bot,,,,,,,,,,,,,,,,,,,,,824639,668670,808959,805367,678246,695657,803011,671976,695731,,,,0.4,,0.0,0.0,,75,4,,3,3,3,3,3,3,3,3,,,,0.003,,,,,,,,0,0,0.707,0.707,33,24,33,24,1,4,1.0,1.0,2.0,1,,,,,,,,,
,2026-08-18,,,,"Crow-Armstrong, Pete",691718,670950,,automatic_ball,,,,,,,R,L,R,CHC,CWS,B,,,1,0,2026,,,,,,608348.0,,1,9,Bot,,,,,,,,,,,,,,,,,,,,,824639,668670,808959,805367,678246,695657,803011,671976,695731,,,,,,,,,75,2,,3,3,3,3,3,3,3,3,,,,0.001,,,,,,,,0,0,0.704,0.704,33,24,33,24,1,4,1.0,1.0,2.0,1,,,,,,,,,
,2026-08-18,,,,"Crow-Armstrong, Pete",691718,670950,,automatic_ball,,,,,,,R,L,R,CHC,CWS,B,,,2,0,2026,,,,,,608348.0,,1,9,Bot,,,,,,,,,,,,,,,,,,,,,824639,668670,808959,805367,678246,695657,803011,671976,695731,,,,,,,,,75,3,,3,3,3,3,3,3,3,3,,,,0.002,,,,,,,,0,0,0.705,0.705,33,24,33,24,1,4,1.0,1.0,2.0,1,,,,,,,,,
,2026-08-18,,,,"Crow-Armstrong, Pete",691718,670950,,automatic_ball,,,,,,,R,L,R,CHC,CWS,B,,,0,0,2026,,,,,,608348.0,,1,9,Bot,,,,,,,,,,,,,,,,,,,,,824639,668670,808959,805367,678246,695657,803011,671976,695731,,,,,,,,,75,1,,3,3,3,3,3,3,3,3,,,,0.001,,,,,,,,0,0,0.703,0.703,33,24,33,24,1,4,1.0,1.0,2.0,1,,,,,,,,,
SI,2026-08-17,96.5,-1.91,5.0,"Crow-Armstrong, Pete",691718,622491,strikeout,called_strike,,,,,3.0,Pete Crow-Armstrong called out on strikes.,R,L,R,CHC,CWS,S,2.0,,2,2,2026,-1.44,0.04,0.6329050642299492,2.867811849342897,,,624424.0,2,4,Bot,,,,,,,9.880832692144493,-140.19559367915633,-0.0165435744057313,-21.28554749215467,31.982259285204115,-31.898895829744095,3.202452428,1.616190945,,,,95.3,2091.0,5.7,824641,668670,808959,805367,678246,682668,803011,686668,695731,54.77,,0.0,0.0,1.0,0.0,0.0,,35,5,Sinker,2,3,2,3,3,2,2,3,Infield shade,Standard,248.0,-0.026,-0.245,,,,,0.245,,-1,-1,0.388,0.388,33,24,34,24,3,2,5.0,1.0,5.0,1,2.42,1.44,-1.44,14.4,,,,,
SI,2026-08-17,95.6,-1.91,4.91,"Crow-Armstrong, Pete",691718,622491,,ball,,,,,11.0,,R,L,R,CHC,CWS,B,,,1,2,2026,-1.55,0.05,-1.1078029590220857,3.6015007013787237,,,624424.0,2,4,Bot,,,,,,,5.566073651138868,-138.99969983248567,2.2090643560834726,-21.3501340835119,32.90070512368631,-32.35571869741063,3.202452428,1.616190945,,,,94.3,2018.0,5.7,824641,668670,808959,805367,678246,682668,803011,686668,695731,54.83,,,,,,,,35,4,Sinker,2,3,2,3,3,2,2,3,Infield shade,Standard,243.0,0.005,0.05,,,,,-0.05,,-1,-1,0.383,0.383,33,24,34,24,3,2,5.0,1.0,5.0,1,2.46,1.55,-1.55,16.0,,,,,
FF,2026-08-17,95.6,-1.89,4.98,"Crow-Armstrong, Pete",691718,622491,,ball,,,,,12.0,,R,L,R,CHC,CWS,B,,,0,2,2026,-0.84,1.06,0.0487491996471093,4.832605395142033,,,624424.0,2,4,Bot,,,,,,,6.876725113339511,-138.97740856712144,2.8814194993212503,-12.502639311137823,31.73554124007861,-19.33822468711624,3.202452428,1.616190945,,,,94.4,2185.0,5.7,824641,668670,808959,805367,678246,682668,803011,686668,695731,54.84,,,,,,,,35,3,4-Seam Fastball,2,3,2,3,3,2,2,3,Infield shade,Standard,240.0,0.003,0.02,,,,,-0.02,,-1,-1,0.38,0.38,33,24,34,24,3,2,5.0,1.0,5.0,1,1.44,0.84,-0.84,15.0,,,,,
CH,2026-08-17,88.0,-1.92,4.77,"Crow-Armstrong, Pete",691718,622491,,swinging_strike,,,,,14.0,,R,L,R,CHC,CWS,S,,,0,1,2026,-1.22,-0.34,0.6253885328525388,1.0078419904327405,,,624424.0,2,4,Bot,,,,,,,8.574379948790822,-127.94278524920632,-2.0613504763449817,-15.21778035797595,26.4707881299599,-35.63131848118278,3.202452428,1.616190945,,,,87.2,2008.0,5.8,824641,668670,808959,805367,678246,682668,803011,686668,695731,54.69,,,,,,,,35,2,Changeup,2,3,2,3,3,2,2,3,Infield shade,Standard,269.0,-0.008,-0.06,78.4,8.3,0.244997244,,0.06,,-1,-1,0.388,0.388,33,24,34,24,3,2,5.0,1.0,5.0,1,3.28,1.22,-1.22,9.7,20.93352975308043,-23.173218171425255,40.42856127700766,27.635722626449834,46.26955884037505
CH,2026-08-17,87.8,-1.93,4.8,"Crow-Armstrong, Pete",691718,622491,,foul,,,,,5.0,,R,L,R,CHC,CWS,S,,,0,0,2026,-1.32,-0.17,-0.2354007298188234,2.2416688786402568,,,624424.0,2,4,Bot,,,,,,,6.7799471980369965,-127.77511270664706,0.4644850627741386,-15.90433601064055,25.696032176660044,-34.40602355490476,3.202452428,1.616190945,112.0,85.2,8.0,87.2,2015.0,5.8,824641,668670,808959,805367,678246,682668,803011,686668,695731,54.68,,,,,,,,35,1,Changeup,2,3,2,3,3,2,2,3,Infield shade,Standard,264.0,-0.004,-0.04,73.8,8.1,,,0.04,88.0,-1,-1,0.392,0.392,33,24,34,24,3,2,5.0,1.0,5.0,1,3.12,1.32,-1.32,11.8,22.227007693418724,-20.241977254308814,28.28094036044144,37.39996801014957,51.96972968927374
CH,2026-08-17,88.2,-2.39,4.79,"Crow-Armstrong, Pete",691718,622491,single,hit_into_play,,,,,13.0,Pete Crow-Armstrong singles on a line drive to right fielder Braden Montgomery.,R,L,R,CHC,CWS,X,9.0,line_drive,0,0,2026,-1.42,-0.1,-0.4483201106934318,1.2318677106737477,,,,2,2,Bot,198.89,113.23,,,,,7.530886774786579,-128.3338903323671,-2.1396198736168652,-17.18797421457706,25.547011490838653,-33.00849023657577,3.202452428,1.616190945,251.0,76.7,26.0,87.2,2002.0,5.6,824641,668670,808959,805367,678246,682668,803011,686668,695731,54.92,0.54,0.513,0.9,1.0,1.0,0.0,4.0,16,1,Changeup,2,0,2,0,0,2,2,0,Infield shade,Standard,266.0,0.008,0.331,73.5,8.6,,0.632,-0.331,88.0,2,2,0.72,0.72,33,24,34,24,2,1,5.0,1.0,5.0,1,3.02,1.42,-1.42,7.9,22.37153966227397,-15.153057289487316,35.78400106885328,40.95888137613419,45.65801785463216
CH,2026-08-17,81.5,-2.44,6.11,"Crow-Armstrong, Pete",691718,670950,double,hit_into_play,,,,,13.0,Pete Crow-Armstrong doubles (25) on a sharp line drive to left fielder Sam Antonacci.,R,L,R,CHC,CWS,X,7.0,line_drive,2,2,2026,-1.04,-0.31,-1.2707430110641724,2.1903414588058685,,,,2,8,Bot,93.13,84.03,,,,,4.653771533159144,-118.63212046126228,-1.4375188676098591,-10.735094246996102,21.013831858074607,-35.02408659444915,3.202452428,1.616190945,216.0,100.2,12.0,82.1,2684.0,6.5,824641,668670,808959,805367,678246,682668,803011,671976,695731,54.01,0.943,0.916,1.25,1.0,1.0,1.0,4.0,72,5,Changeup,4,5,4,5,5,4,4,5,Infield shade,Standard,262.0,0.075,0.593,70.4,6.7,,1.168,-0.593,100.2,-1,-1,0.192,0.192,33,24,33,24,1,4,4.0,1.0,1.0,1,3.71,1.04,-1.04,47.7,13.823484425941878,21.115552826341972,26.748480761307988,48.88519733505269,30.20265456463141
FF,2026-08-17,92.8,-2.08,6.23,"Crow-Armstrong, Pete",691718,670950,,foul,,,,,1.0,,R,L,R,CHC,CWS,S,,,2,1,2026,-0.61,1.75,-0.5926678298179686,2.7567095189434636,,,,2,8,Bot,,,,,,,5.138542252339679,-134.93086449024867,-6.79784526644856,-8.554876978059339,29.66573775099733,-9.507377508531029,3.202452428,1.616190945,250.0,74.6,44.0,93.3,2347.0,6.7,824641,668670,808959,805367,678246,682668,803011,671976,695731,53.84,,,,,,,,72,4,4-Seam Fastball,4,5,4,5,5,4,4,5,Strategic,Standard,200.0,-0.009,-0.08,77.1,7.5,,,0.08,88.0,-1,-1,0.201,0.201,33,24,33,24,1,4,4.0,1.0,1.0,1,0.9,0.61,-0.61,55.4,15.427184348154926,2.7013429382758583,29.88126751712183,41.21780841337608,34.11585324369892
CH,2026-08-17,81.0,-2.45,6.07,"Crow-Armstrong, Pete",691718,670950,,swinging_strike,,,,,13.0,,R,L,R,CHC,CWS,S,,,2,0,2026,-1.04,-0.19,-0.4122970016705716,0.6917777778597904,,,,2,8,Bot,,,,,,,6.549740664103689,-117.81285432667944,-4.739990684361175,-10.967222770831972,22.197580444722767,-33.25917718781206,3.202452428,1.616190945,,,,81.4,2759.0,6.6,824641,668670,808959,805367,678246,682668,803011,671976,695731,53.92,,,,,,,,72,3,Changeup,4,5,4,5,5,4,4,5,Infield shade,Standard,259.0,-0.007,-0.067,33.1,5.8,5.751196584,,0.067,,-1,-1,0.208,0.208,33,24,33,24,1,4,4.0,1.0,1.0,1,3.67,1.04,-1.04,50.4,-18.59704457357499,32.74505363777036,44.85345498644491,38.82136961529536,10.544079476650223
FF,2026-08-17,91.8,-2.12,6.25,"Crow-Armstrong, Pete",691718,670950,,ball,,,,,11.0,,R,L,R,CHC,CWS,B,,,1,0,2026,-0.28,1.74,-0.6557057283699346,3.694031377620144,,,,2,8,Bot,,,,,,,4.313581801826729,-133.60815536816528,-4.275101481154068,-4.351319067190179,29.39448918045892,-10.601076117465867,3.202452428,1.616190945,,,,92.2,2201.0,6.6,824641,668670,808959,805367,678246,682668,803011,671976,695731,53.93,,,,,,,,72,2,4-Seam Fastball,4,5,4,5,5,4,4,5,Infield shade,Standard,199.0,0.007,0.066,,,,,-0.066,,-1,-1,0.201,0.201,33,24,33,24,1,4,4.0,1.0,1.0,1,0.97,0.28,-0.28,54.6,,,,,
CH,2026-08-17,79.3,-2.55,6.1,"Crow-Armstrong, Pete",691718,670950,,ball,,,,,11.0,,R,L,R,CHC,CWS,B,,,0,0,2026,-1.13,-0.13,-0.8451758022338112,3.23549465879711,,,,2,8,Bot,,,,,,,5.866229693489384,-115.38441944947849,0.945709922558192,-11.210894751545982,20.628523959792933,-33.726335708382116,3.202452428,1.616190945,,,,79.8,2590.0,6.6,824641,668670,808959,805367,678246,682668,803011,671976,695731,53.92,,,,,,,,72,1,Changeup,4,5,4,5,5,4,4,5,Strategic,Standard,263.0,0.004,0.041,,,,,-0.041,,-1,-1,0.197,0.197,33,24,33,24,1,4,4.0,1.0,1.0,1,3.74,1.13,-1.13,45.9,,,,,
