pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,is_hit,is_home_run,is_walk,is_strikeout,is_stolen_base,at_bat,home_away
SL,2026-06-19,88.9,2.41,6.0,"Crow-Armstrong, Pete",691718,663893,walk,ball,,,,,13.0,Pete Crow-Armstrong walks.,R,L,L,CHC,TOR,B,,,3,1,2026,-0.24,-0.04,-2.2409483300936777,0.9964818432907748,,621020.0,,1,5,Bot,,,,,,,-10.666528588232469,-128.97825678954086,-5.793328694322627,-0.4245836984367933,27.404497076412916,-31.523435624831347,3.202452428,1.616190945,,,,88.3,2430.0,6.1,824663,672386,665489,676914,672960,665926,682818,664770,660821,54.37,,0.698334,0.7,1.0,0.0,0.0,,46,5,Slider,7,1,7,1,1,7,7,1,Standard,Standard,350.0,0.001,0.135,,,,,-0.135,,6,6,0.98,0.98,29,24,30,24,1,3,76.0,2.0,31.0,1,2.95,-0.24,-0.24,34.2,,,,,,0,0,1,0,0,0,home
FF,2026-06-19,90.9,-2.38,5.9,"Crow-Armstrong, Pete",691718,592332,walk,ball,,,,,14.0,Pete Crow-Armstrong walks.,R,L,R,CHC,TOR,B,,,3,0,2026,-0.77,1.41,0.1368215447146394,0.7930060796877132,,,,0,1,Bot,,,,,,,7.986611293639937,-131.93310254239074,-9.768420425886454,-10.663350925949883,27.21675541593943,-13.74728376639612,3.202452428,1.616190945,,,,91.8,2210.0,6.9,824663,672386,665489,676914,672960,665926,682818,664770,660821,53.59,,0.698334,0.7,1.0,0.0,0.0,,4,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,210.0,0.014,0.173,,,,,-0.173,,0,0,0.569,0.569,35,24,35,24,1,0,6.0,2.0,6.0,1,1.35,0.77,-0.77,46.0,,,,,,0,0,1,0,0,0,home
SL,2026-06-20,78.3,2.7,6.35,"Crow-Armstrong, Pete",691718,571578,strikeout,swinging_strike_blocked,,,,,13.0,Pete Crow-Armstrong strikes out swinging.,R,L,L,CHC,TOR,S,2.0,,1,2,2026,-0.17,-0.07,-0.5530821844456787,0.5678053335486815,,,,0,1,Bot,,,,,,,-6.659714515962248,-113.85864871773512,-5.303707489061477,-0.3709097144625249,18.52604954380547,-32.12691513624432,3.202452428,1.616190945,,,,79.2,2233.0,6.7,824665,678218,665489,676914,672960,665926,664702,662139,664770,53.81,,0.0,0.0,1.0,0.0,0.0,,4,4,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,308.0,-0.015,-0.186,59.8,9.0,8.489201916,,0.186,,0,0,0.541,0.541,36,24,37,24,1,0,6.0,1.0,6.0,3,3.76,-0.17,-0.17,41.6,36.602509615314375,-41.48431911400248,44.3392243170568,37.03387426218645,63.12735584311898,0,0,0,1,0,1,home
FF,2026-06-20,91.8,2.46,6.29,"Crow-Armstrong, Pete",691718,571578,walk,ball,,,,,13.0,Pete Crow-Armstrong walks.,R,L,L,CHC,TOR,B,,,3,2,2026,0.66,1.28,-1.282987570015435,1.501676356742801,,621020.0,,2,4,Bot,,,,,,,-10.870913579039366,-133.13217096770526,-8.893098933521538,10.085926280750494,26.37544872041341,-15.164739710373247,3.202452428,1.616190945,,,,92.7,2260.0,6.8,824665,678218,665489,676914,672960,665926,664702,662139,664770,53.67,,0.698334,0.7,1.0,0.0,0.0,,31,6,4-Seam Fastball,3,0,3,0,0,3,3,0,Infield shade,Standard,142.0,0.003,0.142,,,,,-0.142,,3,3,0.854,0.854,36,24,37,24,3,2,6.0,1.0,6.0,3,1.43,0.66,0.66,40.1,,,,,,0,0,1,0,0,0,home
SI,2026-06-20,91.7,2.44,6.32,"Crow-Armstrong, Pete",691718,571578,strikeout,called_strike,,,,,5.0,Pete Crow-Armstrong called out on strikes.,R,L,L,CHC,TOR,S,2.0,,3,2,2026,1.05,1.0,-0.1196192174275261,2.371058375359911,,,,2,2,Bot,,,,,,,-8.741864452222634,-133.32598771812454,-6.156285019458888,14.324850786044315,25.998825534949095,-19.1509627140948,3.202452428,1.616190945,,,,92.6,2087.0,6.7,824665,678218,665489,676914,672960,665926,664702,662139,664770,53.83,,0.0,0.0,1.0,0.0,0.0,,16,6,Sinker,3,0,3,0,0,3,3,0,Infield shade,Standard,147.0,-0.007,-0.303,,,,,0.303,,3,3,0.801,0.801,36,24,37,24,2,1,6.0,1.0,6.0,3,1.7,1.05,1.05,40.2,,,,,,0,0,0,1,0,1,home
FS,2026-06-20,82.4,-0.32,5.62,"Crow-Armstrong, Pete",691718,681751,home_run,hit_into_play,,,,,13.0,Pete Crow-Armstrong homers (16) on a fly ball to right field. Dansby Swanson scores.,R,L,R,CHC,TOR,X,,fly_ball,1,0,2026,-0.59,0.87,-0.1082053902856939,1.4142212218278742,,,621020.0,2,6,Bot,220.56,66.85,,,,,1.6561058709335197,-119.9673967346336,-4.522430979667173,-6.040531992979041,23.08871782019578,-23.092291449825098,3.202452428,1.616190945,400.0,106.5,32.0,82.5,918.0,6.3,824665,678218,665489,676914,672960,665926,664702,662139,664770,54.16,0.897,1.809,2.0,1.0,0.0,3.0,6.0,48,2,Split-Finger,3,0,3,0,0,5,5,0,Infield shade,Standard,225.0,0.066,2.186,75.9,8.2,,3.533,-2.186,106.5,3,3,0.903,0.903,27,24,27,24,1,3,77.0,1.0,29.0,3,2.48,0.59,-0.59,52.8,22.70347832417193,-10.302051414098402,39.46308811651012,36.40248249339723,50.89424915117486,1,1,0,0,0,1,home
FC,2026-06-20,92.2,3.43,6.0,"Crow-Armstrong, Pete",691718,689254,single,hit_into_play,,,,,6.0,Pete Crow-Armstrong singles on a line drive to left fielder Myles Straw. Miguel Amaya to 3rd. Dansby Swanson to 2nd.,R,L,L,CHC,TOR,X,7.0,line_drive,2,2,2026,0.03,0.74,0.3295234917289714,2.6305831364590113,,665804.0,621020.0,0,8,Bot,85.8,126.49,,,,,-7.913699936238452,-134.24775512753655,-4.299951700250989,1.7933520048078808,23.75653472391652,-22.535824363663636,3.202452428,1.616190945,157.0,66.7,19.0,93.6,2701.0,6.7,824665,678218,665489,676914,672960,676391,664702,662139,682818,53.85,0.589,0.53,0.9,1.0,1.0,0.0,4.0,71,5,Cutter,5,8,5,8,8,5,5,8,Standard,Standard,164.0,0.139,0.524,69.1,5.9,,0.609,-0.524,88.0,-3,-3,0.221,0.221,24,24,25,24,1,4,2.0,1.0,3.0,3,1.9,0.03,0.03,34.4,-1.079926564681828,12.316236054347,38.36630369843443,29.19022787520289,26.12130311886976,1,0,0,0,0,1,home
FS,2026-06-23,80.2,-0.85,5.9,"Crow-Armstrong, Pete",691718,668964,strikeout,swinging_strike,,,,,2.0,Pete Crow-Armstrong strikes out swinging.,R,L,R,NYM,CHC,S,2.0,,1,2,2026,-0.55,1.11,-0.2028928546227717,3.0698039073201056,621020.0,,,2,8,Top,,,,,,,2.491053564096752,-116.78931850098436,-1.547719937828878,-5.523603020950093,20.706501313499867,-21.910556305442412,3.202452428,1.616190945,,,,80.9,1507.0,6.6,823614,682626,668901,543760,683146,666182,676724,805999,701807,53.9,,0.0,0.0,1.0,0.0,0.0,,67,4,Split-Finger,3,9,9,3,9,3,9,3,Standard,Standard,200.0,0.001,-0.233,72.9,8.5,4.658132832,,0.233,,-6,6,0.009,0.991,27,24,28,24,2,4,3.0,3.0,5.0,1,2.41,0.55,-0.55,62.1,28.459680747625363,-52.553567649289946,27.27679661396561,35.81343921435359,62.31761234060819,0,0,0,1,0,1,away
FO,2026-06-23,83.8,-1.93,6.0,"Crow-Armstrong, Pete",691718,673540,walk,ball,,,,,11.0,Pete Crow-Armstrong walks.,R,L,R,NYM,CHC,B,,,3,2,2026,-0.81,0.3,-2.0804982951863193,2.645618199799492,,,,1,4,Top,,,,,,,1.2909566210764072,-122.03819054008794,-1.7389225127530945,-8.345821073730868,23.88515395115734,-29.04257599641742,3.202452428,1.616190945,,,,83.9,1029.0,6.3,823614,682626,676724,543760,683146,666182,665742,805999,701807,54.21,,0.698334,0.7,1.0,0.0,0.0,,33,7,Forkball,2,7,7,2,7,2,7,2,Infield shade,Standard,243.0,-0.005,0.339,,,,,-0.339,,-5,5,0.084,0.916,33,24,33,24,3,2,7.0,3.0,5.0,1,2.94,0.81,-0.81,48.3,,,,,,0,0,1,0,0,0,away
FF,2026-06-23,94.4,-2.22,6.06,"Crow-Armstrong, Pete",691718,673540,home_run,hit_into_play,,,,,4.0,Pete Crow-Armstrong homers (17) on a fly ball to right center field. Matt Shaw scores. Carson Kelly scores.,R,L,R,NYM,CHC,X,,fly_ball,1,0,2026,-0.46,1.38,-0.5034283898125971,2.184458302568125,,807713.0,608348.0,2,2,Top,172.46,40.09,,,,,5.46050613108012,-137.26389388017012,-7.292437021835317,-6.9827613944249975,29.430917390727934,-13.32327709202441,3.202452428,1.616190945,409.0,101.9,27.0,94.7,2470.0,6.4,823614,682626,676724,543760,683146,666182,665742,805999,701807,54.09,0.68,1.254,2.0,1.0,0.0,3.0,6.0,13,2,4-Seam Fastball,0,2,2,0,5,0,5,0,Standard,Standard,214.0,-0.183,1.63,77.5,8.0,,2.384,-1.63,101.9,-2,2,0.305,0.695,33,24,33,24,2,1,7.0,3.0,5.0,1,1.18,0.46,-0.46,44.0,15.038303985967604,-2.7669689609695,34.73628933273715,38.95465851090566,37.46371731422298,1,1,0,0,0,1,away
FF,2026-06-23,93.0,-1.01,5.91,"Crow-Armstrong, Pete",691718,668964,walk,ball,,,,,11.0,Pete Crow-Armstrong walks.,R,L,R,NYM,CHC,B,,,3,2,2026,-0.42,1.72,-1.85008811363396,3.8462013621440945,,,,0,7,Top,,,,,,,-1.184182454792674,-135.38739580364344,-3.2035023619293272,-4.932218479112173,29.885852911083923,-10.53837111664693,3.202452428,1.616190945,,,,93.3,2255.0,6.5,823614,682626,668901,543760,683146,666182,676724,805999,701807,54.01,,0.698334,0.7,1.0,0.0,0.0,,53,6,4-Seam Fastball,2,7,7,2,7,2,7,2,Infield shade,Standard,196.0,-0.003,0.361,,,,,-0.361,,-5,5,0.031,0.969,27,24,28,24,1,3,3.0,3.0,5.0,1,0.91,0.42,-0.42,61.1,,,,,,0,0,1,0,0,0,away
FF,2026-06-23,98.4,-1.87,6.15,"Crow-Armstrong, Pete",691718,673540,strikeout,swinging_strike,,,,,2.0,Pete Crow-Armstrong strikes out swinging.,R,L,R,NYM,CHC,S,2.0,,0,2,2026,-0.42,1.51,-0.0360227146260769,2.957830676569394,,,,0,1,Top,,,,,,,5.892414896915357,-143.1405102517099,-6.545383197428479,-7.099287368757462,32.81660640080001,-10.120013716460049,3.202452428,1.616190945,,,,98.2,2493.0,6.2,823614,682626,676724,543760,683146,666182,665742,805999,701807,54.31,,0.0,0.0,1.0,0.0,0.0,,1,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,215.0,0.013,-0.164,70.0,5.9,0.1,,0.164,,0,0,0.509,0.491,33,24,33,24,1,0,7.0,3.0,5.0,1,0.85,0.42,-0.42,50.0,-5.039590809610922,25.062883737110013,40.34537571979568,31.659325654954955,20.1078908488148,0,0,0,1,0,1,away
SI,2026-06-24,95.6,-2.66,4.81,"Crow-Armstrong, Pete",691718,702752,strikeout,swinging_strike_blocked,,,,,14.0,Pete Crow-Armstrong strikes out swinging.,R,L,R,NYM,CHC,S,2.0,,2,2,2026,-1.34,0.2,1.177792072257334,0.3104456589178337,,,,1,8,Top,,,,,,,13.065686533211458,-138.68256163011552,-6.539173231612598,-19.958749226211445,25.226017097673633,-28.45557289028084,3.202452428,1.616190945,,,,96.5,2194.0,6.6,823613,620443,676572,543760,668901,666182,669004,805999,701807,53.94,,0.0,0.0,1.0,0.0,0.0,,66,5,Sinker,3,10,10,3,10,3,10,3,Infield shade,Standard,242.0,0.001,-0.235,47.3,6.5,6.768784644,,0.235,,-7,7,0.004,0.996,28,24,29,24,1,4,9.0,1.0,38.0,0,2.28,1.34,-1.34,23.6,-15.49757618872247,10.27064473366793,49.13282143223074,19.464904727195503,20.568588245266863,0,0,0,1,0,1,away
FF,2026-06-24,96.6,-3.79,5.45,"Crow-Armstrong, Pete",691718,690997,walk,ball,,,,,12.0,Pete Crow-Armstrong walks.,R,L,R,NYM,CHC,B,,,3,0,2026,-0.94,1.43,0.0935859136634484,3.533126938009509,,,,1,3,Top,,,,,,,12.35542407136226,-140.1747647626113,-2.627931159618324,-15.264893189873543,32.947140925627295,-12.958555933564035,3.202452428,1.616190945,,,,96.2,2457.0,6.3,823613,620443,676724,543760,683146,666182,669004,805999,701807,54.18,,0.698334,0.7,1.0,0.0,0.0,,18,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,225.0,-0.011,0.166,,,,,-0.166,,0,0,0.508,0.492,24,24,25,24,2,1,7.0,1.0,6.0,0,1.04,0.94,-0.94,38.2,,,,,,0,0,1,0,0,0,away
CH,2026-06-24,89.6,-3.9,5.33,"Crow-Armstrong, Pete",691718,690997,single,hit_into_play,,,,,7.0,Pete Crow-Armstrong singles on a sharp line drive to right fielder Carson Benge.,R,L,R,NYM,CHC,X,9.0,line_drive,0,2,2026,-1.39,-0.41,-0.5945826301410948,2.001312262201268,,,,2,5,Top,202.33,97.25,,,,,11.07187974273842,-130.00817034539918,-1.0834105437911412,-18.0762587606474,27.564447085998736,-36.81282620575104,3.202452428,1.616190945,224.0,103.8,14.0,89.8,1340.0,6.6,823613,620443,676724,543760,683146,666182,669004,805999,701807,53.91,0.691,0.711,0.9,1.0,1.0,0.0,4.0,37,3,Changeup,3,0,0,3,0,3,0,3,Infield shade,Standard,261.0,-0.016,0.437,75.0,7.7,,0.98,-0.437,103.8,3,-3,0.879,0.121,24,24,25,24,3,2,7.0,1.0,6.0,0,3.27,1.39,-1.39,29.6,17.574605639335985,-3.0595070475693875,32.49164706276939,39.8373673966895,41.72530125692867,1,0,0,0,0,1,away
ST,2026-06-24,77.8,3.33,5.1,"Crow-Armstrong, Pete",691718,640455,strikeout,swinging_strike,,,,,13.0,Pete Crow-Armstrong strikes out swinging.,R,L,L,NYM,CHC,S,2.0,,3,2,2026,-1.53,0.09,-1.980664056358059,0.7990324266789539,608348.0,,,2,2,Top,,,,,,,-8.429739807459821,-112.9549734428889,-2.16414940167296,-11.388762677605447,22.031720973485655,-31.223593354039668,3.202452428,1.616190945,,,,78.1,2383.0,6.8,823611,682626,668901,543760,666182,596019,701807,805999,683146,53.69,,0.0,0.0,1.0,0.0,0.0,,13,6,Sweeper,0,1,1,0,1,0,1,0,Standard,Standard,292.0,0.038,-0.331,29.0,7.4,5.875864104,,0.331,,-1,1,0.405,0.595,34,24,34,24,2,1,6.0,0.0,5.0,1,3.72,-1.53,-1.53,14.8,13.768454913658534,8.429099964212398,39.70145315326547,55.45344454220661,33.734346972505435,0,0,0,1,0,1,away
FF,2026-06-24,89.2,3.33,5.08,"Crow-Armstrong, Pete",691718,640455,single,hit_into_play,,,,,2.0,Pete Crow-Armstrong singles on a bunt ground ball to shortstop Francisco Lindor. Pedro Ramírez scores. Dansby Swanson to 2nd.,R,L,L,NYM,CHC,X,6.0,ground_ball,0,1,2026,0.89,1.0,-0.173663671443861,2.9038293004449853,699393.0,,621020.0,0,4,Top,100.51,168.75,,,,,-10.57965634641469,-129.56445249423584,-1.330302411548594,12.120506362755313,24.431470639020183,-20.770936417806492,3.202452428,1.616190945,86.0,39.6,26.0,91.0,2037.0,7.3,823611,682626,668901,543760,666182,596019,701807,805999,683146,53.25,0.249,0.231,0.9,1.0,1.0,0.0,1.0,31,2,4-Seam Fastball,3,3,3,3,4,3,4,3,Standard,Standard,114.0,-0.077,0.103,15.5,1.9,,0.26,-0.103,88.0,0,0,0.365,0.635,34,24,34,24,3,2,6.0,0.0,5.0,1,1.85,0.89,0.89,9.9,-10.065653256459033,7.132402221984636,13.214229339543165,36.33602482098722,23.378104005440782,1,0,0,0,0,1,away
CU,2026-06-24,82.1,-3.94,5.17,"Crow-Armstrong, Pete",691718,690997,strikeout,swinging_strike,,,,,13.0,Pete Crow-Armstrong strikes out swinging.,R,L,R,NYM,CHC,S,2.0,,0,2,2026,1.67,-1.11,-0.2497043824773486,1.3594090526342404,,,,2,6,Top,,,,,,,4.948909813989379,-119.37613084249472,0.5000661187280016,14.519973853082584,28.062174149674377,-43.01880837309974,3.202452428,1.616190945,,,,81.3,3483.0,6.3,823613,620443,676724,543760,683146,666182,669004,805999,701807,54.2,,0.0,0.0,1.0,0.0,0.0,,49,3,Curveball,3,6,6,3,6,3,6,3,Infield shade,Standard,48.0,0.004,-0.154,76.2,7.9,0.568540548,,0.154,,-3,3,0.159,0.841,24,24,25,24,4,3,7.0,1.0,6.0,0,4.56,-1.67,1.67,28.3,20.34305238538348,-7.093050334052147,38.80766882482739,38.84217753385626,44.272990073583685,0,0,0,1,0,1,away
SI,2026-06-24,95.6,-3.47,5.46,"Crow-Armstrong, Pete",691718,690997,strikeout,called_strike,,,,,1.0,Pete Crow-Armstrong called out on strikes.,R,L,R,NYM,CHC,S,2.0,,0,2,2026,-1.73,0.54,-0.5454693285798862,3.267334173209262,,,,0,1,Top,,,,,,,11.57205875413301,-138.60060778502557,-1.1478839848177336,-24.993157520746113,33.731387559534355,-25.161485396069622,3.202452428,1.616190945,,,,95.1,2248.0,6.4,823613,620443,676724,543760,683146,666182,669004,805999,701807,54.08,,0.0,0.0,1.0,0.0,0.0,,1,3,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,229.0,0.013,-0.164,,,,,0.164,,0,0,0.509,0.491,24,24,25,24,1,0,7.0,1.0,6.0,0,1.99,1.73,-1.73,36.0,,,,,,0,0,0,1,0,1,away
ST,2026-06-24,77.2,3.33,5.18,"Crow-Armstrong, Pete",691718,640455,strikeout,swinging_strike,,,,,13.0,Pete Crow-Armstrong strikes out swinging.,R,L,L,NYM,CHC,S,2.0,,2,2,2026,-1.14,0.24,-1.5587399564284774,1.5702793396889274,,,,0,1,Top,,,,,,,-8.213890477908443,-112.31144985158996,-0.9862323081093398,-8.306352486370557,18.91179474395709,-30.207874260602917,3.202452428,1.616190945,,,,77.9,2259.0,6.7,823611,682626,668901,543760,666182,596019,701807,805999,683146,53.83,,0.0,0.0,1.0,0.0,0.0,,1,5,Sweeper,0,0,0,0,0,0,0,0,Infield shade,Standard,293.0,0.019,-0.232,63.7,8.6,7.478409528,,0.232,,0,0,0.503,0.497,34,24,34,24,1,0,6.0,0.0,5.0,1,3.57,-1.14,-1.14,13.6,33.3776242333921,-39.30641777121368,33.964748145680595,44.64199866602944,62.1296440103403,0,0,0,1,0,1,away
CH,2026-06-24,84.2,-2.4,5.13,"Crow-Armstrong, Pete",691718,642207,field_out,hit_into_play,,,,,1.0,Pete Crow-Armstrong pops out to shortstop Francisco Lindor.,R,L,R,NYM,CHC,X,6.0,popup,0,1,2026,-1.71,-0.09,-0.5301239428325439,2.963698569570396,,621020.0,,2,9,Top,92.52,139.52,,,,,7.857284207219583,-122.44306371733067,1.7421313159087033,-18.706658546233815,23.06613009503904,-33.681228641969376,3.202452428,1.616190945,186.0,94.9,61.0,85.7,2645.0,7.2,823611,682626,668901,543760,666182,596019,669004,805999,701807,53.31,0.014,0.014,0.0,1.0,0.0,0.0,3.0,79,2,Changeup,5,10,10,5,10,5,10,5,Standard,Standard,279.0,0.001,-0.243,76.6,7.1,,0.021,0.243,94.9,-5,5,0.007,0.993,31,24,32,24,1,5,6.0,0.0,1.0,1,3.3,1.71,-1.71,13.1,15.381004637250198,2.6713963670124716,30.487814518296087,38.34005344202053,34.79663118333937,0,0,0,0,0,1,away
ST,2026-06-24,81.2,3.12,5.37,"Crow-Armstrong, Pete",691718,548384,walk,ball,,,,,13.0,Pete Crow-Armstrong walks.,R,L,L,NYM,CHC,B,,,3,2,2026,-1.76,0.47,-1.6157912495946234,1.4924127794660484,621020.0,,,0,6,Top,,,,,,,-7.040822120277835,-118.09154592208075,-2.710180608827464,-15.01235258203105,23.64626201378401,-27.46419689241056,3.202452428,1.616190945,,,,81.1,2920.0,6.4,823611,682626,668901,543760,666182,596019,701807,805999,683146,54.1,,0.698334,0.7,1.0,0.0,0.0,,47,7,Sweeper,4,5,5,4,5,4,5,4,Strategic,Standard,294.0,-0.025,0.303,,,,,-0.303,,-1,1,0.237,0.763,38,24,38,24,1,3,3.0,0.0,1.0,1,3.01,-1.76,-1.76,27.3,,,,,,0,0,1,0,0,0,away
FC,2026-06-24,88.8,2.37,5.62,"Crow-Armstrong, Pete",691718,621345,single,hit_into_play,,,,,5.0,Pete Crow-Armstrong singles on a ground ball to first baseman Mark Vientos. Pedro Ramírez scores. Pete Crow-Armstrong to 2nd. Throwing error by first baseman Mark Vientos.,R,L,L,NYM,CHC,X,3.0,ground_ball,1,1,2026,-0.32,0.58,-0.2490989820077374,2.1590978787712105,,699393.0,,1,8,Top,149.78,170.94,,,,,-5.666764234426477,-129.43526074973283,-3.592791774721665,-2.7101270112867826,21.041644686970567,-25.165698667188913,3.202452428,1.616190945,41.0,98.0,-1.0,89.9,2607.0,6.4,823611,682626,668901,543760,666182,596019,669004,805999,701807,54.11,0.486,0.437,0.9,1.0,1.0,0.0,2.0,66,3,Cutter,5,6,6,5,7,5,7,5,Infield shade,Standard,179.0,-0.11,0.563,75.9,7.6,,0.531,-0.563,98.0,-1,1,0.235,0.765,32,24,33,24,1,4,1.0,0.0,3.0,1,2.25,-0.32,-0.32,46.1,14.469291700014242,-6.722225467335943,33.67217926055775,32.27166094335256,38.1366861379416,1,0,0,0,0,1,away
CH,2026-06-25,88.2,-3.21,4.88,"Crow-Armstrong, Pete",691718,642547,field_out,hit_into_play,,,,,8.0,"Pete Crow-Armstrong grounds out, pitcher Freddy Peralta to first baseman Mark Vientos. Dansby Swanson to 2nd.",R,L,R,NYM,CHC,X,1.0,ground_ball,3,1,2026,-1.3,0.15,0.1682751623819431,1.9764439247773216,,,621020.0,0,6,Top,126.47,179.55,,,,,10.847524026044916,-128.1264500872304,-1.1326436088237573,-16.436464407421965,23.824361447916303,-30.4674088691875,3.202452428,1.616190945,21.0,81.1,-4.0,88.5,2116.0,6.3,823612,682626,668901,683146,666182,677595,669004,805999,701807,54.16,0.179,0.169,0.0,1.0,0.0,0.0,2.0,41,5,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,250.0,0.052,-0.509,74.3,6.2,,0.199,0.509,88.0,0,0,0.417,0.583,30,24,30,24,3,2,5.0,1.0,6.0,1,2.76,1.3,-1.3,25.2,-6.223588681326074,20.46818424549199,40.7750876960753,29.648058240164957,28.997206878432316,0,0,0,0,0,1,away
CS,2026-06-25,74.5,-3.1,5.2,"Crow-Armstrong, Pete",691718,642547,strikeout,swinging_strike_blocked,,,,,13.0,Pete Crow-Armstrong strikes out swinging.,R,L,R,NYM,CHC,S,2.0,,2,2,2026,0.9,-0.73,-0.5542399926350732,0.4643727363594445,,,,2,3,Top,,,,,,,3.545013915898067,-108.46717184547197,-0.8743214747792024,6.398188842401749,21.02122444355825,-37.963856119615805,3.202452428,1.616190945,,,,74.3,2520.0,6.3,823612,682626,668901,683146,666182,677595,669004,805999,701807,54.16,,0.0,0.0,1.0,0.0,0.0,,17,5,Slow Curve,0,0,0,0,0,0,0,0,Infield shade,Standard,57.0,0.01,-0.221,72.0,8.8,1.988412696,,0.221,,0,0,0.545,0.455,30,24,30,24,2,1,5.0,1.0,6.0,1,4.87,-0.9,0.9,34.6,25.74473090195818,-25.757920538781697,41.27626972531216,39.78301680854428,56.88889429697671,0,0,0,1,0,1,away
SI,2026-06-25,89.0,3.19,5.39,"Crow-Armstrong, Pete",691718,548384,double,hit_into_play,,,,,5.0,Pete Crow-Armstrong doubles (13) on a sharp line drive to right fielder Carson Benge. Matt Shaw scores.,R,L,L,NYM,CHC,X,9.0,line_drive,1,0,2026,1.29,0.05,0.0106376375123249,2.13107798043679,,807713.0,,1,10,Top,181.71,131.41,,,,,-10.408540811176913,-129.09454688858497,-1.7653340609267951,16.64971874370821,28.77370483738745,-31.475303527322673,3.202452428,1.616190945,234.0,106.7,13.0,88.4,2508.0,6.3,823612,682626,676572,683146,666182,677595,676724,805999,701807,54.25,0.863,0.863,1.25,1.0,1.0,1.0,5.0,80,2,Sinker,3,3,3,3,4,3,4,3,Standard,Standard,121.0,-0.278,0.764,78.8,7.9,,1.162,-0.764,106.7,0,0,0.605,0.395,38,24,38,24,1,4,1.0,1.0,5.0,1,2.87,1.29,1.29,23.8,19.113131252221088,-14.285182313999176,35.19693652724101,28.690154679627675,40.23006529014029,1,0,0,0,0,1,away
SI,2026-06-25,94.1,-2.3,4.87,"Crow-Armstrong, Pete",691718,681810,force_out,hit_into_play,,,,,7.0,"Pete Crow-Armstrong grounds into a force out, fielded by shortstop Ronny Mauricio. Miguel Amaya out at 2nd. Pete Crow-Armstrong to 1st.",R,L,R,NYM,CHC,X,6.0,ground_ball,2,0,2026,-1.36,0.41,-0.4363086928840842,1.7711543759137156,,,665804.0,1,7,Top,119.88,151.68,,,,,7.899053927504911,-136.88079417699294,-3.117833688269291,-18.8591008747025,27.459409952570685,-26.52982002637433,3.202452428,1.616190945,13.0,101.4,-7.0,95.1,2342.0,6.7,823612,682626,676572,683146,666182,677595,676724,805999,701807,53.79,0.324,0.293,0.0,1.0,0.0,0.0,2.0,58,3,Sinker,2,3,3,2,3,2,3,2,Standard,Standard,234.0,0.044,-0.427,75.1,6.7,,0.341,0.427,101.4,-1,1,0.294,0.706,30,24,30,24,1,3,1.0,1.0,4.0,1,2.15,1.36,-1.36,23.2,-11.260723861268378,21.58149355042821,47.342225365581264,37.594632064096984,21.60537853382461,0,0,0,0,0,1,away
